-4.335917176224990399e-01,-8.395698457503965040e-01,-4.848622213813350568e-01,8.179486794100165881e-01,-3.500080308427972464e-01,-9.730158900212889650e-01,-1.305420389158794769e+00,-1.318127127571515622e-01,-1.135286364502213985e+00,2.077324346982524494e-01,-1.355127891123563133e+00,-5.393296605690079959e-01,1.561758234158977743e+00,-1.398851368371538451e+00,1.637301808294809313e-01,-1.252288166125054697e-02,7.959027165471844745e-01,-6.461835346405198077e-01,-5.276104447949576670e-01,-9.150364570754419002e-01
-6.258957967349444429e-01,5.937281560974030370e-01,-1.715202995957573862e+00,-1.895361462758323956e+00,-1.458145326444575840e+00,2.989396840684234169e-01,2.781428449106014833e-01,6.434665763483555789e-01,-1.103179005908486499e+00,-1.111066810452363107e+00,-1.604326058621690088e-01,-1.256175132269748973e+00,1.228895559833070417e+00,-4.993187168731053616e-01,1.438088927042206366e+00,1.783054284193266392e+00,1.116678868502486210e+00,-7.403732434373109239e-01,-1.050807093613718157e+00,1.901041287580264028e-01
2.370818300360026498e+00,5.389812510630264120e-01,-9.124400263795191535e-01,4.750354300721613687e-01,7.301138736021038633e-02,7.472631561764266905e-01,-1.909799933989013265e+00,-3.565432073622046283e-01,1.035622396851294535e+00,-1.261481725974551882e+00,2.008889031895446209e+00,4.036679568872064139e-01,-1.588800118586502608e+00,-1.494538569565512010e+00,8.170808469471951829e-01,-7.321257812415897792e-01,1.059926765415436734e+00,3.922073274137366505e-02,1.588814336898194846e+00,-7.839118831836048296e-01
1.944431619068370365e+00,-3.999791571091300124e-01,1.200794794438889701e-01,2.139551154553062329e+00,5.067832269848974169e-01,1.665398656398878963e+00,6.091551312900966852e-02,-3.849416995942602226e-01,-1.827465863791434719e+00,-1.157503632425696871e+00,3.092882429844567849e-01,-5.891570700965840374e-02,-1.044272286280038209e+00,-4.266454329054705785e-01,-3.986289251309903942e-02,-2.637646399639050898e-01,-4.334341419210069879e-01,-4.208674889483033366e-01,1.790570069939194653e+00,1.905052751976115955e-01
1.609752148079219181e+00,1.445922172159516406e-01,-1.188092378887194572e-01,-8.247384940783822893e-01,2.746122920640406306e+00,1.846629909386731772e+00,1.172425783927373732e+00,-1.784222932587418431e-01,1.826593928321335047e-02,1.607385751378714867e+00,2.847997718881997153e-01,-3.845619178647151637e-01,-2.701153035392250601e+00,-5.392763284093815557e-01,1.385487249217107530e+00,-1.578758741391461107e-01,2.320524456257471724e-01,-7.822615174042606423e-01,-2.452416676720086952e-01,-7.429397993989055038e-02
1.931103945091096508e+00,-7.969872255337928646e-01,3.527303762426061140e-01,1.080757476923424054e+00,-7.191569672386537160e-02,1.666850810028515983e+00,-8.516092881581825980e-01,1.573110291382261994e-01,6.599214238218521489e-01,2.059262197737299793e+00,-3.442444387546814144e-02,-1.023097002367577835e+00,-1.767779692308990569e-01,-5.762385225009006295e-02,-6.944489104714041128e-02,9.054596342606286985e-01,9.923064510087036272e-01,9.161720305510803186e-01,1.859307618366780490e+00,5.986766596335877377e-01
1.041822068874651119e+00,8.153335142213635756e-01,5.769609505356076973e-02,2.113744067712918007e+00,-1.389438621611157387e+00,1.706542995153885744e-01,-3.080249120376081784e-01,1.239643284445858917e+00,-1.388912303526579572e+00,-2.575845437768335522e+00,2.778412983830795824e-01,-3.608315053315807597e-01,-1.535898326024506488e+00,1.065060885767348697e+00,2.454389594251569773e-01,6.775493091821312985e-01,5.006420561856812501e-01,-6.573391170208081613e-01,5.323566150214434911e-01,-5.719481571282579724e-01
-4.634751551218461163e-01,-3.433972538164029031e-01,6.810457464876476519e-02,6.423531027530023085e-02,-8.169413552048850891e-01,6.302317823062434377e-01,-1.530098300149546064e-01,8.118073320043573959e-01,6.775117836284334505e-01,2.057320335986718707e+00,-2.628605562133156659e-01,9.782920521232748579e-01,1.829527143243777410e+00,-3.633357054786675033e-01,1.903948375251101721e+00,-3.378454094555881637e-01,8.665489043515671730e-01,1.847859459281874228e-01,-5.199404310503721316e-01,-1.235471174083483947e-01
-4.463275621244520153e-01,-2.511512493661173240e-01,-1.487262175940501086e-01,4.979305329094406707e-01,-8.702929275102478934e-01,3.939849202973144671e-01,6.370860922922045866e-01,1.141940771208688643e+00,-1.028465696435723498e+00,-6.826520549055595799e-01,-5.508208522737062518e-01,1.343250097756049311e+00,2.061963103898920568e+00,1.997541055703943580e-01,1.790328379100058598e+00,-5.998120307915800753e-01,2.067759164622890555e+00,-6.163206431822711995e-01,-1.647885905724135736e-01,7.019507566870858417e-01
-1.928559165038946865e+00,1.242127363013203256e+00,-6.916787076041452931e-01,-2.259437912962992012e+00,7.583154040412883878e-01,8.393343936548774975e-02,-1.004578544133123003e-01,-1.099421772483199167e+00,-4.323607373699023260e-01,1.118960610021177082e+00,8.582601732522461280e-01,1.329147772481791057e+00,5.601038646776042018e-01,-7.849389519036606977e-01,-1.254492332494333562e+00,-6.650007508726422101e-01,1.399985660752013805e+00,-5.499921146069319811e-01,6.928406051816323741e-01,-7.392984722821327459e-01
