-1.449138371324678154e+00,-9.059913822754230850e-01,5.269442457583591866e-01,1.619810483641616283e+00,1.898099436039301757e+00,3.834337675598752604e+00,-1.163921286942026123e+00,6.942067925539192608e-01,2.916192048948001991e-02,-8.336784623071592515e-01,-4.240131029463314327e-01,-9.306459110450345795e-01,-3.900601356441403267e-01,-1.040985339700771783e+00,-5.640816885026552763e-01,2.318595378819614250e-01,-4.811252929909262122e+00,-3.050088333607949287e-01,1.073428111482599201e+00,2.017416448062962608e+00,7.478126415634944735e-01,-5.909888897322402856e-01,1.820785166286260637e+00,8.215235708098737877e-02,-1.005550314114687982e+00,-1.806572938312526744e-01,2.768223416628187827e+00,2.200790891730040888e-01,-1.787392574786794697e+00,7.114489143371972579e-01,4.874099730943164122e-02,-6.016951839372933764e-01,1.130323494861728895e+00,2.142692928003837149e+00,-9.559643874609542458e-01,-4.363165954229073495e-01,9.592167669187402490e-01,2.729635368545003660e-01,7.111106946481036140e-01,-7.927210219867666247e-03,-2.056413916205179326e+00,-4.759594118618098446e-01,-2.173627051188045556e+00,1.624788203622208327e-01,-6.410621272673463489e-01,-9.075975576062393912e-01,-7.681760611825737550e-01,-2.785793411068558934e-01,3.354327188841314811e-02,-3.954644059104730491e-01,1.213193984071973430e+00,-9.882280948301397361e-01,2.760839094757785439e+00,-4.269614594560154353e-01,2.189403226266436187e-01,-1.208290143197534583e+00,-2.333071574345957799e+00,1.505662665767967034e+00,-9.207143711379932594e-01,1.143187296022395660e+00,9.337493982168960927e-02,-2.951679662005300964e-01,-1.510287955586164133e+00,5.588182047948661024e-01,-1.503262888234189187e-01,9.902574692332907214e-01,-8.792919763499035257e-02,1.438251341620907370e-02,-6.370767902584157927e-01,-1.843307081002102610e+00,-1.196902211120046244e+00,-3.077964435591831638e+00,5.871176870011010074e-01,2.113888912032896972e+00,1.931261068685041493e-01,4.496310686659832356e-02,-1.843625413232184984e+00,-6.954152988951997072e-01,-7.494596005084241952e-01,-3.251912006962706103e-01,-1.109619895841247317e+00,7.057939544819246125e-01,1.900786118706156547e+00,-2.348756718307990210e-01,-9.693025163912531994e-01,-2.756460934105933736e-01,2.105464326346969006e+00,-2.560111038377788972e+00,6.269496314198828024e-01,4.571799816919331905e-01,9.826392439543896185e-01,-7.845709158292553109e-01,-1.211390276497300000e+01,-1.809681852110637479e+00,-8.844352438690995521e-01,5.702264608008600355e-02,2.930009119624059633e+00,2.717748946308640168e+00,7.586547048963024897e-01,8.733869792651209885e-01
7.530341427241522834e-02,-8.518419032616011410e-01,-1.172752113538573671e+00,-7.934321608011196680e-02,6.246716581857256756e-01,2.625946236258474009e+00,-9.651885475322485863e-01,2.226584680986237186e-01,1.201087628198595159e+00,1.363943736919729144e+00,1.803323038459207606e+00,1.040436401770037822e+00,1.504803293887784985e-02,-2.181288530900219180e-01,-5.877050150664284711e-01,-5.596093222432106939e-01,-1.750158175571831620e+00,1.196829719965958549e+00,-3.839393948270243828e-01,-1.771105428249401204e+00,-1.117456047532178420e+00,5.343755678432967615e-01,-1.143624201447320798e+00,-1.704560089794811217e+00,-3.199848911652621863e-01,6.225501858736992578e-01,-6.711998575249070731e-01,-2.325642490623847647e-01,-8.552176494222469838e-01,-2.528776276601097717e+00,2.215119466486211497e+00,-1.408501327700074413e+00,2.032037427078055014e+00,6.365603411590662342e-01,-1.603007041145410039e-01,-3.147545179747442301e+00,-8.423535978255214385e-01,6.983698530713035035e-01,-1.508578735612991495e-01,1.025359732411160324e-01,1.171134550242675099e-01,1.888774456771974641e+00,1.726958725087009983e+00,-5.923865006915590703e-01,-1.188610017898435345e+00,-2.286942230995119840e-01,-4.614186909122512392e-01,1.191800875180894836e+00,1.859180915856483596e+00,-2.466274125659673744e-01,-3.519891352975007548e-01,4.084283615025311592e-02,-3.387658186515829506e-01,4.420193918705106473e-01,-9.101140243511838257e-01,1.134873971393910219e+00,1.214276038556466153e+00,6.903328710067845320e-01,-9.076066384807274234e-01,-4.869926184552172965e-02,-8.767443140175620875e-02,-1.408902210889267037e+00,3.117346385361091099e-01,2.021216251929821350e+00,1.690610260399086462e+00,-5.194722813923420279e-01,6.087675376838692642e-01,-5.870580560193481290e-01,-3.550749981243560005e-01,-2.515924778033870712e+00,-1.260315491860454884e+00,1.635060954228851449e+00,9.285586585118335012e-01,1.036345413137963023e+00,2.407314729073387755e-02,-3.188585641215461730e-01,-1.648512349955308931e+00,2.138527425428052187e+00,-2.029884316378502085e+00,2.423274057304236617e+00,-2.598689875706516883e-01,3.014855224418655499e-02,8.415957512164654597e-01,-3.878203787744241571e-01,8.807426015240824579e-01,-7.720325095385497383e-01,-1.633385855275040210e+00,1.433938108689756685e+00,7.993290065209350814e-01,1.549225506158180110e+00,1.092443797338284339e+00,1.879131639815432964e+00,-5.488079749648324679e+00,-4.751698175710654670e-01,-2.937955595826047817e-01,-2.169868107198995588e+00,-8.176844956962237010e-02,9.595426369985550208e-01,-1.233465789920142441e+00,1.727550475345351444e+00
-1.239470871447800437e+00,-2.587138199053448773e+00,-1.703178100889273683e+00,5.676470642237252395e-02,1.161727018384939303e+00,2.542831114465593068e+00,-2.213521789084091085e-01,-1.158214323059616052e-01,-8.608308560917453667e-01,1.937988506150092105e+00,-1.320768201219928439e+00,1.250398290450269456e-01,2.488681190026151291e-02,-1.014116545116952040e+00,-6.403322180845278933e-01,-7.259064141145523674e-01,-3.251823892536044980e+00,-2.378242100303605555e-01,-1.399926462625038948e+00,-1.329352940999781074e+00,1.231465936842373321e-01,4.914178840506572277e-01,2.084780997456031904e-01,6.493209353700474251e-01,2.690671636052931692e+00,-1.483022247780461100e-01,-1.378563551030845602e+00,3.593861319984690827e-01,2.502519259031233956e-01,1.849433602556584955e+00,1.600331707798632319e-01,8.763260814936871812e-01,-1.040103508454251591e+00,-1.409199825083498503e+00,-6.145738613984659260e-01,-2.291093688977448029e+00,-1.477624523552212299e+00,1.719069997788336801e+00,7.460776459114211168e-01,-6.522135915196530798e-01,-2.768899675641162128e-01,-3.633660542386056291e-01,-9.298554724952106110e-01,-1.189794884730132341e-01,4.716858759941072732e-01,1.229771635696317755e+00,-2.814729875090706823e-01,5.582534529845850635e-02,9.460463866040269565e-02,1.381863501118796300e-03,1.034917169689642646e+00,2.282671879244091429e+00,-2.122043131211318823e+00,4.219682276196428661e-01,1.422419114276796404e-01,1.097004110285132320e-03,-8.776315078632436206e-01,-6.308430978049912596e-01,-1.941341516391650979e+00,1.059835330129215381e+00,9.381890426151909268e-02,-2.379426018635409701e+00,-2.163435980845307069e-02,6.971879576136569279e-01,-2.925720100977576177e+00,-5.716174659956838600e-01,-4.046723330644319550e-01,5.890099353987405806e-01,8.412525809828853562e-01,1.140691277660206976e-01,4.161761831726439320e-01,2.167729942777481877e+00,-3.609766713103139679e-01,-2.900333126198350708e+00,7.153723476633572220e-01,-8.611325977732564585e-03,-1.447165234171018167e+00,1.683127147984494476e+00,-6.319909357711731568e-01,8.979439380141752691e-01,1.125798684675300754e+00,4.315982015848462972e-01,1.655675185988986220e+00,5.903093600260579388e-01,-3.342341738775918558e-01,3.897203814558777291e-01,3.559888128105139771e-01,4.538147511446394278e-01,1.721365108077264949e+00,-6.752133016268617727e-01,-8.881421438519900846e-01,1.388401239367389683e+00,2.294797131216737451e+00,5.021699442692296733e-01,-1.062437610549086475e+00,6.556497435074384317e-01,-3.158527174256534620e-01,-3.211270737272408637e-01,2.419716815230731122e+00,-5.167712025717011715e-01
1.223008570130379447e+00,-1.213930797305952325e+00,8.504470757316222596e-01,-1.707706854103603122e+00,1.737255551252326335e-01,2.297032400720029344e+00,-1.823946730787318338e-01,1.171411310543071238e+00,-1.925609558090923823e-01,-1.385443238710032388e+00,1.975460376675948482e-01,3.825088164186483675e-01,1.077972232349643456e+00,-3.531770267513838907e-02,-7.214967033284189202e-02,-6.102548855711368292e-01,-6.606858194103685245e-01,-7.444454354612594082e-01,2.173075496562135722e-01,3.097062949279367206e-01,1.041063830775862620e+00,1.315326667898539359e+00,-7.185567666970877898e-01,2.694672713140248144e-01,-7.047417207394045535e-01,-2.146488732538843758e-01,-6.030660994280945264e-01,-5.252618965232711545e-01,1.272894398976561980e+00,3.692505674282718919e-01,5.982617480876251115e-01,-1.448798603601164636e-01,-1.148849089250391975e+00,1.245614001120500802e+00,-2.077837652476284713e+00,1.299277792143085808e+00,2.299698846325008983e-01,5.625625862317124026e-01,-8.743634863894739206e-02,-1.747010365127694254e+00,8.957295340132025441e-01,-9.251701476259920343e-01,2.246141616587674639e-01,1.268871996779039057e-01,-1.155420102857963871e-02,-1.172307080423052650e+00,1.905938654036116453e-01,1.538396605115852411e+00,8.123968064267684808e-01,1.834551542938746005e-01,-1.782313290357739888e-02,1.593942419648739062e+00,4.453801634436246326e-01,2.189849370718632837e-01,-1.251089961119836169e-02,1.315888380934202295e-01,2.415966928193657548e+00,1.427944634166615989e+00,1.848241165503630434e-01,4.163911446353187884e-01,1.378604145045925655e+00,5.241981519820468893e-01,1.024546896241292027e+00,7.942227914771439190e-01,-2.208572436324465205e-01,-3.453575439823979853e-01,-6.430069449371745849e-01,8.378429370589625114e-01,4.785814879441769309e-01,-6.303797688288113044e-01,-5.033847539629493495e-01,-6.052263317634283268e-01,-9.250105269874058234e-01,-4.113839889367626457e-01,6.481877660925134538e-03,3.191823321140770386e-01,-1.151436946872965494e+00,-8.053848336602861258e-01,-6.154590586262111140e-02,7.208248923600737434e-01,-3.053433598465304932e-01,-6.661578195512694034e-01,-1.426988372476957478e-01,-4.166833397349013757e-02,2.471767688088439385e+00,-1.563307347882182619e+00,-2.587130495897294047e+00,1.956078862181795275e+00,5.872512095554929257e-01,1.191384106148032140e+00,8.399855476854684033e-01,3.428049745351161720e-02,-3.647221290727901133e-01,-1.648932040888111406e+00,1.118127077764823118e+00,-1.717741445965305092e+00,-1.038146840574216023e+00,3.701318454354290965e-01,-1.030834867949860900e+00,-9.913533621058183698e-01
-6.808900461923752534e-01,8.686661247901357186e-01,1.169730553654404481e+00,-8.980681249745330330e-01,7.001064958477269951e-01,1.412374590639390970e+00,-2.305262872461009138e-01,-8.246247114005581524e-01,1.896489304137849441e+00,-8.428634256205381758e-01,-3.128027250896747713e-01,-6.704666674751146305e-01,-1.827832529723876220e-01,-8.001506822533700769e-02,-2.615431673464275075e+00,1.626786041713860209e+00,4.664242325362285335e+00,-1.376254903569687604e+00,9.824838404365742184e-01,4.230298475077734488e-03,-8.166297080261862851e-01,4.290762992557110023e-01,-2.306388292233730652e+00,6.138600261324671514e-01,1.151552480754435975e-01,-8.076571535781223998e-01,-8.828394184828145530e-01,-7.818759948457456588e-01,6.294375438872934492e-01,2.039188244274931172e+00,5.730220252215226795e-01,-9.784487987960321931e-01,-3.473948485734540403e-01,1.560496079973898054e+00,2.282497987088285829e-01,-1.102020221547564072e+00,-3.286996241397280194e+00,-1.164601155677752464e+00,4.005546206707460977e-01,-4.526134623144494329e-01,-2.317848031560540978e+00,-5.329003326667212936e-02,-5.122763278328305026e-01,8.936113528895067715e-01,-6.650001847919111420e-01,-1.272030199938927186e+00,8.308752120095543869e-01,-9.114680472889199470e-01,1.732968581826349608e-02,-1.447443777541545185e+00,-2.109670581100504094e+00,-2.442086714269021019e+00,1.372476350324689509e+00,3.853269193428459638e-01,-6.795333429205854814e-02,1.229396512531838681e+00,-1.424593473314432313e+00,3.493071930762812194e-01,6.163722641204019137e-01,-2.961255174369453180e-01,-3.381545852937509755e-01,-9.915877983620292879e-02,4.249850466600519905e-01,-8.692880198703271111e-01,3.687765295063416549e-01,3.613157870216943124e-01,2.624129925485641501e-01,-1.021146106153102195e+00,6.032129887949307934e-01,-4.424322758157754887e-01,-8.172473932049953982e-01,6.923406898236204032e-01,-1.065667923254485228e+00,-1.140489166033782142e+00,1.673991935162188749e-01,-9.831935686847557143e-01,-8.102756761303975264e-01,1.270425847817648890e+00,2.204097669400494119e+00,-2.538164363949327318e-01,-6.992084732880526898e-02,-5.271395822275560805e-01,-5.080485119171456176e-01,-1.443749767858822253e+00,7.972706493471653274e-04,-9.441474839244768935e-01,9.672366070555260542e-01,-9.647146349324473569e-01,1.046926542651855918e+00,-2.105124056091726814e+00,1.834976713102582369e-01,1.179124628953902854e-01,1.781373697484799790e+00,1.425513541323086164e+00,-3.985881816609605499e-01,6.232275494890876510e-01,-1.979133420307207736e+00,-8.906157550749499441e-01,2.400401522305925184e+00,7.503730506457833016e-01
6.003480508471513710e-01,3.126513258974943921e-01,2.660082905663953001e-01,-5.220305263070031954e-01,-6.045385154111052040e-02,-2.994874420971894047e+00,-4.715767125697861717e-01,-8.184458834579266817e-02,8.242610394282894326e-01,3.965312644564233935e-01,-5.369733603057523785e-01,-1.814569220648505343e+00,-9.029514582774531006e-02,1.892571973679557651e+00,1.551572290733959081e+00,8.219596911626660951e-01,2.802976712042337226e+00,6.009497581086148399e-01,4.900626525455717974e-01,-9.767525272417649784e-01,-6.210171888129789597e-01,5.644760075075849759e-01,5.085693972635714211e-01,1.490583439377886732e+00,-1.237747525020015116e-01,1.674903744618886636e-01,-7.592861734232968507e-01,1.043294094118603521e+00,1.961993008945061456e+00,-5.515881279080232791e-02,-1.124312972619646578e+00,5.632794774101123059e-01,4.957544241378705197e-01,5.891334521642803690e-01,-1.287282713522910793e+00,9.006086523911664976e-01,3.156971549696964807e+00,8.126599452086250008e-02,-2.957971717331100980e-01,-1.245105903922943735e+00,1.698533951934299013e+00,1.144581304827972795e-01,4.862470666030691002e-01,1.570878676412020170e+00,4.752683822922545431e-01,-4.665946303160029007e-01,-6.492202919541222306e-01,7.832724712775835929e-01,1.427311872798008974e+00,2.426002795722836392e-01,6.656623868487565598e-02,2.024153513608745736e-01,-9.303977153830621516e-01,4.787988252777658493e-01,2.143826075616091509e-01,-5.513955618384887014e-01,1.746813567224959840e+00,-1.505885244162936606e-02,1.019477256023471889e-01,-2.236412882816482539e-01,-1.613790565204080929e+00,-5.029198219178929175e-02,1.231532890203091313e+00,3.233445207774851560e-01,6.329966885077373262e-02,-1.145030617328486322e+00,-4.061901588134326779e-01,1.006421731888421656e+00,2.168808290041260189e+00,3.325120370596734709e-01,1.123182856059587564e+00,-4.821295892790876669e-01,8.291413630965575043e-01,-4.997553472009686609e-02,-1.231608763189778522e+00,6.133089035654052390e-01,-4.147003675282707191e-01,-7.393582914914091919e-01,1.552108536043851350e+00,-3.827817503529890586e-01,1.878023992152800581e+00,-1.939347843765036439e+00,3.192905989275920953e-01,3.116571667288289271e-01,-3.860768345469451912e-01,2.797719749059975891e-01,-7.695369894931706201e-01,5.123191978645622591e-01,-2.448877756282774876e-01,1.400411602961404878e+00,-2.179767161753994320e-01,-8.518420771035093431e-01,-7.856991653954814581e-01,-4.424517242854251187e-01,1.421638183201060945e+00,1.119935533369518232e+00,-1.390463001865471115e+00,1.358437933783242180e+00,2.207156679938683530e-01,4.315751695874578409e-01
-1.065091099891052329e+00,-1.091710115613193866e+00,-4.640751754410619712e-01,1.265446462114840909e+00,-2.489056449760232437e-01,-1.599920998280472961e-01,-6.923821548753279764e-02,1.397535869181101509e+00,-5.176150427419745625e-01,-3.671361609328641085e-01,8.950469713248048187e-01,6.686273960587101328e-01,-1.131185836459925875e+00,1.958750941473708096e+00,-1.330491460357914602e-01,1.280411546214873297e+00,4.015249089728701315e-01,-6.963152575395235022e-01,1.479210729513594780e+00,-1.023960287674317460e+00,-1.123812919755109219e+00,-1.095966415688373718e+00,-4.079697591892528230e-01,8.238479077025342434e-01,-6.582748797960200071e-02,-3.644503856501602468e-01,-6.775855245579289754e-01,-8.321975266642063496e-02,-8.158665174931287734e-01,-1.950275820812119587e+00,-1.309379914672506695e+00,1.532954826793389014e+00,3.367337279676724804e-01,1.003899777382687653e+00,2.656294470369994887e+00,1.269895550551082497e+00,2.279783721409266661e+00,4.490826522233586082e-02,-1.793800992171977748e+00,6.481930261732007370e-01,9.254955208313524195e-02,-1.622568029020891034e-01,-8.262590328772955184e-01,-1.886087983935849755e+00,1.130162190643984488e+00,-1.990723487704215255e+00,8.011908231406945635e-01,1.176926026919536517e+00,-1.605259156445865365e+00,-3.752094836381835163e-01,1.531043718745142890e+00,1.028060585251023076e-02,1.167872280885422942e+00,-1.031767927296382559e-01,2.628668251146416557e-01,2.761466762737962433e-01,-1.739700501267259503e+00,-1.447810299101924825e+00,-1.591532199101516776e+00,3.649686393376528337e-01,1.124895145167175148e+00,-4.802607584212731373e-01,1.005493887710197765e+00,7.745105393638233027e-01,1.083760246157504437e+00,7.139801302622750256e-02,6.972559976210547239e-01,-1.298814044113788757e+00,-1.300949066869175663e+00,2.016418161336651638e-01,4.755601622553554814e-02,1.856270253849259477e+00,8.065299317211481467e-02,7.356064685875758347e-01,-3.520327229938557956e-01,-2.162028908291302454e+00,4.110134190314575497e-01,4.870780214812086006e-01,7.691458771142611894e-01,-4.480493670885362656e-01,-1.796516677632375103e+00,-1.814745443279834891e-01,2.837083050347969926e-01,-1.059687961611497364e+00,-2.504373916104915665e+00,2.097797987937681241e-01,2.312500536207126700e+00,-2.934303588235013471e+00,-1.871759841700196825e-01,-8.756522506931309069e-01,4.128309060128901864e-01,-2.379743814215759534e-01,9.553151840715765619e-01,3.878401929616072663e-01,-3.059241076477027255e-01,-3.052732926340518738e+00,1.678927848653971600e-01,1.250695337942882235e+00,-7.885166170339201752e-01,5.807173565816747124e-02
3.857602638106553128e-01,-1.184302061255248839e+00,4.727028952468291800e-01,-6.676502306144460608e-01,9.461290943082585614e-02,-2.128518254569863544e+00,-7.724650786225119026e-01,-4.811245080595684120e-01,-1.822764803616359286e+00,1.856087520144756198e+00,7.059428197733749188e-01,-1.407930546402750949e+00,-8.655884211686705187e-01,8.958920430251180456e-01,1.231612787045600177e+00,4.114692895471308565e-01,1.288218628232701057e+00,-1.398234827251560786e+00,9.230033560640620305e-01,8.366788474208108894e-01,2.112208684872483588e-01,-4.153318867831682359e-01,2.260104400969525695e+00,3.359138739660952888e-01,6.025197981930126290e-02,-9.127004978598400875e-01,-2.262170838341642121e+00,1.053536725196845270e+00,-7.497667925158966185e-01,3.168081707611437037e-01,-9.198409684824655763e-02,1.178915533698589480e+00,-5.731772762211932992e-01,3.086563843386778139e-01,-1.124223709508433089e+00,2.046834591262481684e+00,3.189696790077738431e+00,2.327699650803784215e-01,4.767098776377522440e-01,5.563708549127853731e-01,-1.166872994970273858e-01,-9.761331110843766146e-01,-1.837931584683495601e+00,-1.179204746804336068e+00,-1.691380735182072437e+00,1.866750742687837139e+00,8.012940271212138921e-01,2.150919110393426870e+00,-9.850297808240365827e-01,4.140268616290644910e-01,-9.632080317179958495e-01,9.548527319046825612e-01,1.083373553341973494e+00,-1.642192930662758510e+00,-1.625595703560988481e+00,1.586289102009438734e+00,1.929583809942835293e+00,-3.576001571894238396e-01,3.365757952114959983e-01,4.322934997757454934e-02,1.191369560525290083e+00,7.686710405793873990e-01,6.351570104664583383e-01,9.319347333864844707e-01,2.148631038077177369e+00,-1.800358391276222214e-01,5.685236143875058712e-01,5.560828575530658568e-01,-9.953528650628454821e-01,-6.449725673524328573e-02,-1.103052924230904619e+00,-1.169692336464294158e-01,-1.091188522744530820e+00,-3.321332765639867790e-01,-2.942675209892033350e-01,-1.528363292137247864e+00,2.032042666444194151e-02,4.026667713495298284e-01,-6.710250170511162793e-01,9.240830110214552917e-01,2.394948093435292691e+00,1.416835574780406892e+00,-1.159333240333125570e+00,6.333353106045870318e-01,-1.570310768389706180e+00,1.398465818547916628e+00,8.033410358927620676e-01,-3.630294598904245884e+00,-5.741725672657790880e-02,1.729473755403729385e+00,3.177224776974513776e-01,9.474210064401930587e-02,1.923272913492842795e+00,-1.864411109664830146e+00,8.593445548698444014e-01,-8.434988050449967467e-01,-1.560266338525386320e+00,3.072238241598746478e-01,-1.145336343529768763e+00,5.600184951665578836e-01
5.036970380281355908e-01,1.787827132998114577e+00,-1.181322391874692068e-01,1.187992037803083267e+00,9.638442098872436192e-01,-1.997506761097205930e+00,3.442305560810688392e-01,-2.457510835788750736e+00,5.670619134075296497e-01,-1.705849327028208018e+00,-1.399960121738041408e-01,1.129139661870818045e+00,1.203049935915243118e+00,-1.346732895291040677e-01,9.135037592051014066e-01,-1.821751110034439125e-02,-8.557261199661274631e-01,9.027249094127055562e-01,3.227730292843140614e-01,9.356503594545736435e-01,8.433862772577537248e-01,-7.122842567382829948e-01,1.751858009427892035e-02,3.142946427042312418e-01,1.680818868925361698e-01,-3.002011404563865726e-01,8.932813591053726521e-01,2.568849143367271104e-01,-1.067347996522099773e+00,1.436299191941595721e+00,-1.017683070368725406e+00,9.389712505358581707e-01,6.977919576549600489e-01,1.646204158495952363e+00,-2.877715119478133077e-01,6.100597511749142887e-01,1.994678750014512447e-01,1.621420868334969789e+00,5.553131559470774192e-01,2.547288263249924412e-01,-8.240175196746570840e-01,1.507252263247438551e+00,-1.159377821541385689e+00,-6.216704567639539381e-01,-1.295752304183866443e-01,1.083538475639459486e-01,1.185458621968527027e+00,8.731094362234966821e-01,-5.452016250351057192e-01,-1.936547312066270177e+00,2.005013171453410015e-01,-1.950019913762433221e+00,-1.863693435847908919e+00,7.169995852364563493e-01,-1.445742075488071210e+00,-2.517100420356098711e-01,-3.498974025001380106e-01,2.464856555955770578e-01,6.355307067790564313e-01,-9.743262588130099378e-01,-1.901070158003793864e+00,-8.656231630134825217e-01,5.695858866946115207e-01,2.267554432919628160e-01,1.197526599612357856e+00,4.981463639762767071e-01,3.973485697211510126e-01,1.311721949242802721e+00,-5.405745906840527804e-01,2.901302923208591622e+00,2.362926526100705416e-01,1.181137805843452515e+00,-1.811737092627707213e+00,-9.923370041294969912e-01,1.532916238173592793e+00,-1.590624059006186197e+00,-4.823658811033444960e-01,2.865823177003440914e-01,1.127239191788244499e+00,3.935015007244914709e-01,-2.041362084430542900e+00,1.051469869598667062e+00,7.707548178330453359e-01,-1.344483621392265904e-02,-1.542218219522415001e+00,7.735392232411330005e-01,4.212749279416725390e-01,-2.513413009427273970e+00,-1.809946517632533558e-01,4.443864626659492223e-01,7.531247388878716809e-01,1.538194360397714844e+00,2.420914808283758379e+00,-5.491491851500726051e-01,-1.453245844657111263e+00,1.312411285770945790e+00,1.812388786919080230e+00,3.144835217360805735e-01,-4.367043694209782334e-01,-7.031653843691285655e-01
4.675087202289782140e-01,-1.249044019087075102e-01,-2.860105396842287928e-01,1.226205708060946753e-01,2.024580026198569416e-01,1.456599739747298061e+00,9.762016439007459301e-01,-1.241986683370596811e+00,-1.133496765245185500e+00,-2.378757062176859449e-01,7.240536213603290250e-01,-1.465553182739670057e-01,-3.119383174015850635e-01,-6.924523779151502412e-01,1.615343146629955262e+00,1.011799827353755399e+00,-2.125359282775305836e+00,-4.452820154774281280e-01,-6.368937496480049365e-01,-1.013789223157367747e+00,1.612467259935990604e+00,-7.720414612319875802e-01,-9.319300286415230228e-02,-5.147886820370962263e-02,7.519481594500228017e-01,-9.554402775790362679e-01,-6.112809186004319884e-03,-1.894871531407444909e-01,5.291679869662622160e-01,3.242655062600307003e-01,-1.438349891962750871e+00,-4.559281786886794641e-01,-1.340091043447539038e-03,-1.323651008207615387e+00,1.072996116866735461e+00,1.529954589104406626e+00,1.306259058105826432e+00,8.542581381324487744e-01,-1.537659034384424528e+00,6.797134734980762039e-01,6.621335247525634848e-01,-6.326755719282273205e-01,-6.421891446971136341e-01,-1.658956094463202025e-01,-3.120313293416645095e+00,1.273502855340231443e+00,2.273429341395154069e+00,5.660930133833447231e-02,1.061628428796807633e+00,1.282230805763546089e+00,-1.811484815534950776e+00,1.023687380992654550e+00,-7.764638099001524019e-01,-7.688065340434735440e-01,1.079392723903510820e+00,-4.601621716615842406e-01,6.335169681140059295e-01,4.321677747806660919e-01,-5.960224309800609133e-01,7.237422322222630822e-01,1.196959402817774354e+00,-1.784950460511963710e-01,-3.538262893358019578e-01,6.904886532592494630e-01,1.086011079752239983e+00,-2.299025071367098327e+00,2.655318189775112692e-01,-7.262161660194248192e-02,-3.904176742745179562e-01,1.242743490114090799e+00,-2.196721411788216394e-01,8.302048715820594671e-01,-1.266446717306747016e-01,1.393302586601072868e+00,-4.950383270434430272e-01,-1.762711141753458222e+00,-8.659753951446103049e-01,-1.912733745762522197e+00,1.603165581676046225e-01,1.589766434570292652e+00,-9.883468408942386318e-01,8.726850265276553387e-01,2.198729562177324792e-01,-1.209192766330424718e+00,-7.492688093690645923e-01,-4.641860897837974398e-01,5.385924326250106642e-01,-2.176340895726626812e+00,2.029587344977902941e+00,1.523893303630909912e+00,-4.278430107526525750e-01,-8.505685080745302162e-01,-1.180837308023677590e+00,-1.232381762836130878e+00,-4.295113953793098793e-01,4.743358326377371537e-01,-6.267370289453146892e-01,1.143474931227808633e-02,-7.357459387210195656e-01,1.063851127248532702e+00
